,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6
3962,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
3963,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3964,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,
3965,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3966,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
3967,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3968,Paroymsal,vomiting,nausea,spinning movements,loss of balance,unsteadiness,
3969,Paroymsal,headache,nausea,spinning movements,loss of balance,unsteadiness,
3970,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3971,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3972,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3973,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3974,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3975,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3976,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3977,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3978,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3979,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3980,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3981,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3982,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3983,Paroymsal,headache,nausea,spinning movements,loss of balance,unsteadiness,
3984,Paroymsal,vomiting,nausea,spinning movements,loss of balance,unsteadiness,
3985,Paroymsal,vomiting,headache,spinning movements,loss of balance,unsteadiness,
3986,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
3987,Paroymsal,vomiting,headache,nausea,spinning movements,unsteadiness,
3988,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,
3989,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3990,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
3991,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3992,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3993,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3994,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3995,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3996,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,
3997,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
3998,Paroymsal,vomiting,headache,spinning movements,loss of balance,unsteadiness,
3999,Paroymsal,headache,nausea,spinning movements,loss of balance,unsteadiness,
4000,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4001,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4002,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4003,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4004,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
4005,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4006,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4007,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4008,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4009,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4010,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4011,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4012,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4013,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4014,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4015,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4016,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4017,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4018,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4019,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4020,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4021,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4022,Paroymsal,vomiting,nausea,spinning movements,loss of balance,unsteadiness,
4023,Paroymsal,vomiting,headache,spinning movements,loss of balance,unsteadiness,
4024,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
4025,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4026,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
4027,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4028,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,
4029,Paroymsal,vomiting,headache,nausea,spinning movements,unsteadiness,
4030,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
4031,Paroymsal,vomiting,headache,spinning movements,loss of balance,unsteadiness,
4032,Paroymsal,vomiting,nausea,spinning movements,loss of balance,unsteadiness,
4033,Paroymsal,headache,nausea,spinning movements,loss of balance,unsteadiness,
4034,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4035,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4036,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4037,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4038,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4039,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4040,Paroymsal,vomiting,headache,nausea,spinning movements,unsteadiness,
4041,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4042,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4043,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4044,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
4045,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4046,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,
4047,Paroymsal,vomiting,headache,nausea,spinning movements,unsteadiness,
4048,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4049,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4050,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4051,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4052,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4053,Paroymsal,headache,nausea,spinning movements,loss of balance,unsteadiness,
4054,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,
4055,Paroymsal,vomiting,headache,nausea,spinning movements,unsteadiness,
4056,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4057,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
4058,Paroymsal,vomiting,headache,spinning movements,loss of balance,unsteadiness,
4059,Paroymsal,vomiting,nausea,spinning movements,loss of balance,unsteadiness,
4060,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4061,Paroymsal,headache,nausea,spinning movements,loss of balance,unsteadiness,
4062,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4063,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4064,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4065,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4066,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4067,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4068,Paroymsal,vomiting,nausea,spinning movements,loss of balance,unsteadiness,
4069,Paroymsal,vomiting,headache,spinning movements,loss of balance,unsteadiness,
4070,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
4071,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4072,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4073,Paroymsal,vomiting,headache,nausea,loss of balance,unsteadiness,
4074,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4075,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4076,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4077,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4078,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4079,Paroymsal,vomiting,headache,nausea,spinning movements,loss of balance,unsteadiness
4080,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4081,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4082,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4083,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4084,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4085,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4086,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4087,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4088,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4089,Peptic,vomiting,indigestion,loss of appetite,passage of gases,internal itching,
4090,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4091,Peptic,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching,
4092,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4093,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4094,Peptic,vomiting,indigestion,loss of appetite,passage of gases,internal itching,
4095,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4096,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,
4097,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4098,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4099,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4100,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4101,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4102,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4103,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4104,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4105,Peptic,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching,
4106,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4107,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4108,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4109,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,internal itching,
4110,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4111,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4112,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4113,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4114,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4115,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4116,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4117,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4118,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4119,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4120,Peptic,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching,
4121,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4122,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4123,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4124,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,
4125,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,internal itching,
4126,Peptic,vomiting,indigestion,loss of appetite,passage of gases,internal itching,
4127,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,internal itching,
4128,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4129,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4130,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4131,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4132,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4133,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4134,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4135,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4136,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4137,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4138,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4139,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4140,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4141,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4142,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4143,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4144,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4145,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4146,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4147,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4148,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4149,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4150,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4151,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4152,Peptic,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching,
4153,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4154,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4155,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4156,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4157,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4158,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4159,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4160,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4161,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4162,Peptic,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching,
4163,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4164,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4165,Peptic,vomiting,indigestion,loss of appetite,passage of gases,internal itching,
4166,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4167,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,internal itching,
4168,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,
4169,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,internal itching,
4170,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4171,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4172,Peptic,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching,
4173,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,
4174,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4175,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,
4176,Peptic,vomiting,loss of appetite,abdominal pain,passage of gases,internal itching,
4177,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4178,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4179,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4180,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4181,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4182,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4183,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4184,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4185,Peptic,vomiting,indigestion,abdominal pain,passage of gases,internal itching,
4186,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4187,Peptic,vomiting,indigestion,loss of appetite,passage of gases,internal itching,
4188,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4189,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4190,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,internal itching,
4191,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,
4192,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4193,Peptic,vomiting,indigestion,loss of appetite,passage of gases,internal itching,
4194,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4195,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4196,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4197,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4198,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4199,Peptic,vomiting,indigestion,loss of appetite,abdominal pain,passage of gases,internal itching
4200,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4201,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4202,Pneumonia,chills,fatigue,high fever,breathlessness,sweating,malaise
4203,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4204,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4205,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4206,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4207,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4208,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4209,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4210,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4211,Pneumonia,chills,cough,high fever,breathlessness,sweating,malaise
4212,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4213,Pneumonia,fatigue,cough,high fever,breathlessness,sweating,malaise
4214,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4215,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4216,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4217,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4218,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4219,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4220,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4221,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4222,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4223,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4224,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4225,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4226,Pneumonia,chills,fatigue,cough,high fever,sweating,malaise
4227,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4228,Pneumonia,chills,fatigue,cough,breathlessness,sweating,malaise
4229,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4230,Pneumonia,chills,fatigue,high fever,breathlessness,sweating,malaise
4231,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4232,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4233,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4234,Pneumonia,chills,cough,high fever,breathlessness,sweating,malaise
4235,Pneumonia,fatigue,cough,high fever,breathlessness,sweating,malaise
4236,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4237,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4238,Pneumonia,chills,fatigue,cough,high fever,breathlessness,malaise
4239,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4240,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4241,Pneumonia,chills,fatigue,cough,high fever,breathlessness,malaise
4242,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4243,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4244,Pneumonia,chills,fatigue,cough,high fever,sweating,malaise
4245,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4246,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4247,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4248,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4249,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4250,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4251,Pneumonia,chills,fatigue,cough,breathlessness,sweating,malaise
4252,Pneumonia,fatigue,cough,high fever,breathlessness,sweating,malaise
4253,Pneumonia,chills,fatigue,cough,high fever,breathlessness,malaise
4254,Pneumonia,chills,cough,high fever,breathlessness,sweating,malaise
4255,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4256,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4257,Pneumonia,chills,fatigue,high fever,breathlessness,sweating,malaise
4258,Pneumonia,chills,fatigue,cough,breathlessness,sweating,malaise
4259,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4260,Pneumonia,chills,fatigue,cough,high fever,sweating,malaise
4261,Pneumonia,fatigue,cough,high fever,breathlessness,sweating,malaise
4262,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4263,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4264,Pneumonia,fatigue,cough,high fever,breathlessness,sweating,malaise
4265,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4266,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4267,Pneumonia,chills,cough,high fever,breathlessness,sweating,malaise
4268,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4269,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4270,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4271,Pneumonia,fatigue,cough,high fever,breathlessness,sweating,malaise
4272,Pneumonia,chills,cough,high fever,breathlessness,sweating,malaise
4273,Pneumonia,chills,fatigue,high fever,breathlessness,sweating,malaise
4274,Pneumonia,chills,fatigue,cough,breathlessness,sweating,malaise
4275,Pneumonia,chills,fatigue,cough,high fever,sweating,malaise
4276,Pneumonia,chills,fatigue,cough,high fever,breathlessness,malaise
4277,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4278,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4279,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4280,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4281,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4282,Pneumonia,chills,fatigue,high fever,breathlessness,sweating,malaise
4283,Pneumonia,chills,fatigue,cough,breathlessness,sweating,malaise
4284,Pneumonia,chills,fatigue,cough,high fever,sweating,malaise
4285,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4286,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4287,Pneumonia,chills,fatigue,cough,high fever,breathlessness,malaise
4288,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4289,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4290,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4291,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4292,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4293,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4294,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4295,Pneumonia,chills,fatigue,cough,high fever,breathlessness,malaise
4296,Pneumonia,chills,fatigue,high fever,breathlessness,sweating,malaise
4297,Pneumonia,chills,cough,high fever,breathlessness,sweating,malaise
4298,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4299,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4300,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4301,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4302,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4303,Pneumonia,chills,fatigue,cough,high fever,sweating,malaise
4304,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4305,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4306,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4307,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4308,Pneumonia,chills,fatigue,cough,breathlessness,sweating,malaise
4309,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4310,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4311,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4312,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4313,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4314,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4315,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4316,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4317,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4318,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4319,Pneumonia,chills,fatigue,cough,high fever,breathlessness,sweating
4320,Psoriasis,skin rash,joint pain,skin peeling,silver like dusting,small dents in nails,inflammatory nails
4321,Psoriasis,skin rash,joint pain,skin peeling,silver like dusting,small dents in nails,
4322,Psoriasis,skin rash,joint pain,skin peeling,silver like dusting,inflammatory nails,
